Product ID,Product Name,Category,Brand,Materials,Manufacturing Location,Water Usage (L),Carbon Footprint (kg),Energy Consumption (kWh),Environmental Impact Score
P0478,Maybelline New York Blackest Black Mascara,beauty,MAYBELLINE NEW YORK,plastic,China,0.40433613727085715,0.23850842920050325,0.1196146735816533,0.7123963019178259
P0988,"L'Oréal Paris Colorista Temporary Hair Color Kit, Red",beauty,L'ORÉAL PARIS,other,India,0.8610512173663266,0.058159008713069435,0.0657928152005131,0.02679162115889673
P0140,Maybelline New York Color Show Nail Lacquer 650 Blue Me Away,beauty,MAYBELLINE,plastic,Indonesia,0.29428804395344504,0.04957126182361221,0.861285023838909,0.7940311585271455
P0275,Maybelline Matte Lipstick,beauty,MAYBELLINE,plastic,China,0.6830655630007445,0.24240162835743956,0.6064747144869388,0.4810245840335671
P1193,Fresh Skin Tint - Naturally Fresh - 10Ml,beauty,MAYBELLINE,"glass, polyester",China,0.1684703782742319,0.08184643404397082,0.4519759329689026,0.6088459180644342
P0289,Maybelline New York Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,plastic,China,0.17231287284794636,0.06516218566404505,0.2241182816236348,0.22846878643326307
P0115,L'Oreal Paris Colour Riche Le Mat Lipstick,beauty,L'OREAL,"polyethylene, polypropylene",China,0.21354565853512436,0.13110701329312532,0.2404142578079396,0.4384114524448795
P0499,Pure Mineral Foundation,beauty,COVERGIRL pressure,"glass, plastic",China,0.35250744501168935,0.022615683895180275,0.27856279899250613,0.11674539648100944
P0260,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE direction,plastic,China,0.44401622396109913,0.11315589805460716,0.16852061834962193,0.31629677063529615
P3079,"Maybelline New York Eyestudio Lasting Drama Waterproof Gel Pencil, Blackest Black",beauty,MAYBELLINE NEW YORK,"metal, plastic",USA,0.5191116202729622,0.10130904471289477,0.2159010548912516,0.2812688223159714
P1062,Maybelline New York Super Stay 24 Color Lipstick,fashion,MAYBELLINE,"polyester, polyurethane",China,0.21902537799443275,0.05801087452799895,0.13086580175315637,0.31228900382405617
P1415,Powder,fashion,H&M,"cotton, polyester",China,0.6088574491301622,0.11685130157034904,0.47311823692939176,0.4458494667330991
P0138,Maybelline Super Stay Ink Crayon Lipstick,beauty,MAYBELLINE,polypropylene,China,0.02739320857591183,0.03282032195520555,0.220703752800912,0.7105071567124146
P0451,Maybelline Lipstick,beauty,MAYBELLINE,plastic,China,0.5003766849801596,0.1639921804606757,0.5713110867565812,0.6612728128387122
P0740,Ted Baker - Trousers - Women'S,fashion,TED BAKER,"elastane, polyester",China,0.7715112686077201,0.26829315609387155,0.42209306183678574,0.28551254029158624
P2726,Maybelline Creamy Matte Lipstick,beauty,MAYBELLINE,"plastic, synthetic",China,0.2947563016915366,0.15050380781425265,0.1709242014906775,0.028690441313520984
P9634,Maybelline Color Sensational The Buffs Lipstick,beauty,MAYBELLINE NEW YORK,plastic,China,0.31479831619658905,0.026386041174194796,0.9429125731146045,0.719935012268191
P0206,Maybelline New York Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,"plastic, polypropylene",China,0.3870237582987092,0.32706423669965057,0.3475622931478588,0.6737194241078602
P0185,Moisture Drench Lipstick,fashion,MAYBELLINE security,polyester,China,0.42375643567585936,0.15697799775432528,0.883676882633114,0.18176126341449217
P9634,Maybelline Color Sensational The Buffs Lipstick,beauty,MAYBELLINE NEW YORK,plastic,China,0.2749013817226703,0.055249246794330464,0.8495947702397006,0.6955449108574935
P0556,Allure Minerals Lipstick - Pink,beauty,ALLURE MINERALS,plastic,China,0.8513590797905812,0.10690246318453238,0.19835925433864124,0.7262045891178024
P0290,H&M T-Shirt,fashion,H&M,"cotton, mixed materials",China,0.7356352550142257,0.3517270524674062,0.8031599894804925,0.46562794975866306
P0079,Cetaphil Gentle Skin Cleanser,beauty,CETAPHIL,"paper, plastic",USA,0.1411387663550511,0.1602826093996845,0.17448952952078053,0.2443482262697182
P0071,Ella-1/2,beauty,MAYBELLINE,plastic,China,0.13610603209539968,0.26525617231248727,0.27555304622365173,0.40800101549575674
P0732,Maybelline New York - Creamy Matte Lipstick,beauty,MAYBELLINE,polypropylene,China,0.39170924412636,0.21129148985590002,0.2083193990929095,0.6925334660823681
P1805,Super Stay Ink Crayon Matte Lipstick,beauty,REVLON,plastic,China,0.11422755884250019,0.05318347071378723,0.14287652629375194,0.4023106410254987
P0000,Maybelline New York - Color Sensational Lipstick,beauty,MAYBELLINE,"nylon, polyester",China,0.15876389792996873,0.06902492502224547,0.2467915424811835,0.7090795582297575
P3505,L'Oréal Paris Revitalift Skincare Package,beauty,L'ORÉAL,plastic,China,0.7165832248342654,0.16364214190099668,0.27464989270149476,0.7068759399283402
P0253,Maybelline New York Color Sensational Matte Shine Lipstick,beauty,MAYBELLINE NEW YORK,"polybutene, polypropylene",Mexico,0.49404131271455454,0.0873394401915176,0.46114145895066305,0.9318258653232707
P0025,H&M T-Shirt,fashion,H&M,cotton,China,0.5325430007651103,0.4365818862519827,0.5744686378787665,0.41872236095789606
P0993,Maybelline New York Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE NEW YORK,"plastic, synthetics",USA,0.5934193748648293,0.04838785617259886,0.4384686768105034,0.1166241222137572
P2227,Maybelline Color Sensational Matte Lipstick 06 Blushing Beige,fashion,MAYBELLINE,plastic,China,0.4158552449081269,0.015373924004837523,0.5605691605276398,0.8192628526546454
P0147,"Cetaphil Gentle Skin Cleanser, 200Ml",beauty,CETAPHIL,"plastic, polyethylene",USA,0.0,0.07643671210052615,0.41171898261832945,0.9565754248497829
P0763,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE,"plastic, synthetic",USA,0.3161825134246245,0.14810043787658356,0.18251361892499485,0.4316300905360314
P0433,Maybelline Color Elixir Lipgloss Set,beauty,MAYBELLINE,"plastic, polypropylene",China,0.29717524475230933,0.18087164983831336,0.43606824197535743,0.10817848806008556
P5432,Cetaphil Daily Face Wash,beauty,CETAPHIL,polypropylene,China,0.44101550836545694,0.09288058815834069,0.9075747344324073,0.39104495268535305
P0000,Maybelline New York - Color Sensational Lipstick,beauty,MAYBELLINE,"nylon, polyester",China,0.1782559636122677,0.07167680985941179,0.2155845347353919,0.7978163344715911
P0144,"Maybelline Color Sensational Lipstick, Pinky Sweet",beauty,MAYBELLINE,"mineral oil, paraffin",China,0.653754388158591,0.04456600978481559,0.2785200411761941,0.2754236848659205
P0027,Mascara,beauty,MAYBELLINE,"plastic, rubber",China,0.815069579586918,0.11513086534826976,0.10040759124038576,0.7866297965082942
P0007,Maybelline Super Stay Matte Ink Lipstick,fashion,MAYBELLINE well,polyester,China,0.2873583473734522,0.03686513614520137,0.5840831062077154,0.18108256188474633
P0574,Maybelline New York - Eye Studio Color Tattoo - Matts (Red),beauty,MAYBELLINE NEW YORK,"liquid polymer, nylon",USA,0.4151584175364307,0.12042738951251877,0.36586777632099665,0.3080374313676367
P0410,L'Oreal Paris Lipstick,beauty,L'OREAL PARIS,plastic,China,0.4431642752283038,0.09655220095519362,0.08465161369650008,0.7712057057611056
P2129,T-Shirt,fashion,MANGO,cotton,China,0.3092378814723388,0.030531096760980383,0.18806857758537643,0.5134696945216553
P0011,H&M Cotton T-Shirt,fashion,H&M,"30% organic cotton, 70% recycled cotton",China,0.47968967907744936,0.10292642937457401,0.3987782959360191,0.347389721581413
P1631,Vichy Capital Soleil Dry Touch Sun Face Cream Spf50+ 100Ml,beauty,VICHY,other,France,0.22451954979958247,0.1608827944712366,0.3077405441803698,0.6078444189936775
P2461,"Maybelline New York Volum' Express The Colossal Mascara, Waterproof, Black, 9 Ml",beauty,MAYBELLINE,plastic,China,0.6721435224398415,0.2636070491310413,0.2983038887347536,0.2733236147096283
P3661,"Maybelline New York - Color Sensational Shine Compulsion Lipstick, Pink Rage",beauty,MAYBELLINE,polybutylene terephthalate,China,0.4739499493730723,0.0034006698203716892,0.03106272527598184,0.18154338449409183
P0012,"Eos Visibly Soft Lip Balm, Spf 15, Moisturizing & Hydrating Balm, Mango-Kissed, 0.25 Oz",beauty,EOS,"organic coconut oil, organic shea butter",USA,0.46215281737317293,0.054633283932846353,0.14883557772187325,0.6697316461957351
P0100,Maybelline Color Sensational Shine Compulsion Lipstick,beauty,MAYBELLINE think,"polyethylene, polypropylene",USA,0.0,0.04905065360939999,0.30437021233969336,0.29422624442263845
P5002,Maybelline Lipstick,beauty,MAYBELLINE,"nylon, plastic",China,0.08893837619170177,0.07687955966967171,0.4621170879280386,0.0
P1091,Maybelline New York Creamy Matte Lipstick,beauty,MAYBELLINE view,"plastic, polypropylene",USA,0.022587396223821006,0.12218069042007235,0.16743224544356258,0.4081857154171178
P0294,Cool Water For Men By Davidoff,fashion,DAVIDOFF,"plastic, polyester",China,0.46814835134685734,0.031636382729059415,0.35772637735654456,0.578657121818162
P1662,H&M Pants,fashion,H&M according,"nylon, polyester",Indonesia,0.8577092684019929,0.08351833424686428,0.42667261719599386,0.8387385886269029
P0574,Maybelline New York - Eye Studio Color Tattoo - Matts (Red),beauty,MAYBELLINE NEW YORK really,"liquid polymer, nylon",USA,0.45745438761669627,0.14516473545408037,0.3582544894313269,0.39369097015569987
P0079,Cetaphil Gentle Skin Cleanser,beauty,CETAPHIL,"paper, plastic",USA,0.16386794301627516,0.17250403639972983,0.1643891232165392,0.17883432997555793
P0139,Maybelline Superstay Matte Ink Liquid Lipstick In Siren In Scarlet,beauty,MAYBELLINE chair,plastic,China,0.3285235992316589,0.10325307481842083,0.5200091890259066,0.6260608689406015
P0993,Maybelline New York Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE NEW YORK,"plastic, synthetics",USA,0.6063289606896799,0.0303979297280604,0.4465840230143858,0.13566986632133296
P0014,Maybelline Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,plastic,China,0.44247666293430693,0.09880597386767301,0.6325669574451669,0.23434835765032663
P0175,Maybelline Color Sensational Lipstick In 970 - Cherry Glaze,beauty,MAYBELLINE,plastic,India,0.3677013191160997,0.2943518697770182,0.4482760064329178,0.6417947021585931
P1179,Maybelline Color Show 107 Cobalt Blue,beauty,MAYBELLINE issue,plastic,China,0.43208719053529837,0.06713518009210555,0.615647489494288,0.3629889876879169
P0739,Jordan Nike Air Jordan 2 Retro Dusty Cactus,fashion,NIKE,leather,China,0.8446587904527502,0.3754533078026682,0.3567470540752101,0.47575939128989303
P0151,Maybelline New York Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,plastic,China,0.6472534339791262,0.3997988067634362,0.22189528332823755,0.8824502533766031
P0736,"Maybelline Color Sensational Lip Color, 620 Caramel Creme",beauty,MAYBELLINE,"polybutene, polyethylene terephthalate",India,0.2123130729267627,0.0634775419471516,0.14158162051470996,0.15867837933507545
P0776,Face Shower Cleanser,beauty,SABON arrive,"aloe vera, plastic",United Kingdom,0.17318234615418143,0.03989340525374935,0.32434323683709787,0.4307771824193257
P0265,L'Oreal Paris Nude Magique Bb Cream,beauty,L'OREAL PARIS,plastic,China,0.1588185123153357,0.04327584344225564,0.2489536147214819,0.41621088894208347
P1082,Maybelline Color Sensational High Shine Lipstick,beauty,MAYBELLINE,"polyethylene terephthalate glycol, polypropylene",USA,0.2943718765790675,0.1077730197991759,0.2968674375552647,0.5655110563442493
P0172,L'Oreal Paris Unlimited Mascara Waterproof,beauty,L'OREAL,"cotton, plastic",China,0.3222223852805582,0.1527495476938983,0.052806703169751834,0.5680234248156162
P0343,Maybelline New York Color Show Lipstick,beauty,MAYBELLINE NEW YORK,plastic,China,0.6982617515968333,0.1379680917921315,0.4074297167003653,0.3232674574436297
P0149,Wet N Wild 10 Pan Eyeshadow Palette,beauty,WET N WILD,plastic,China,0.12452930673158676,0.04075903840348602,0.1856572522408941,0.08237057014239471
P0898,Mermaid Effects Manicure,beauty,MAYBELLINE,plastic,China,0.1754349925264948,0.07156630098166154,0.11194536328993185,0.48779117357766216
P1211,Classic Nude Lipstick- 125 Creme De La Creme,fashion,MAYBELLINE,plastic,China,0.31251638619550565,0.3613541757761121,0.2378709110927759,0.7085057339233313
P0941,Maybelline Color Sensational - Burnished Bronze Lipstick,beauty,MAYBELLINE,plastic,China,0.07976004603573926,0.029414789922329557,0.8644306166190745,0.4176480513712727
P1944,Fenty Beauty By Rihanna Stunna Lip Paint Longwear Fluid Lip Color,beauty,FENTY BEAUTY BY RIHANNA just,plastic,USA,0.8911843076522146,0.0674175932181962,0.2667970542716198,0.4820608257020204
P0323,Ruby Woo Matte Lipstick,beauty,MAC,"acrylic, plastic",USA,0.4419147199776869,0.2689132068396288,0.2738076451333017,0.28906640837674036
P0372,Maybelline 24Hr Ink Long Lasting Liquid Lipstick,beauty,MAYBELLINE,plastic,China,0.9195236313504828,0.2784630372828258,1.0303423763150146,0.3604115515506091
P0472,Lipstick - Matte - Color - 10,fashion,COTTON ON,cotton,China,0.7249119307483535,0.058326149091086944,0.9605993462063999,0.42064855036285953
P0003,Lancôme Juicy Tubes Lip Gloss,beauty,LANCÔME,polypropylene,China,0.3418745739535075,0.04321019091788282,0.4222497954920568,0.3644854241404452
P1452,"Maybelline New York Vivid Matte Liquid, Honey Bee",beauty,MAYBELLINE NEW YORK,"plastic, polyethylene",China,0.340786211317236,0.30523483159751247,0.15528359514195522,0.29647635992205057
P1598,Maybelline New York Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE NEW YORK,"acrylates copolymer, acrylic copolymer",China,0.2523079679552199,0.062574648912113,0.23713347126120177,0.472460910522031
P7699,Set Of 100% Silk Panties,fashion,RALUCA,100% silk,China,0.23245578384205456,0.1212756036131603,0.22994794713386407,0.6840957519476818
P0176,Maybelline 16 Hour Super Stay Matte Ink Liquid Lip Color,beauty,MAYBELLINE go,plastic,China,0.18397615966618988,0.27998399636026094,0.4634391282901923,0.3907919295421217
P0272,Tinted Lip Balm,beauty,L'ORĂ©AL PARIS,plastic,China,0.20034400421329798,0.06041951900661413,0.5897219756353035,0.6582198206329041
P1097,Fabulous Lipstick,beauty,MAYBELLINE property,"nylon, polyester",China,0.2167669688386968,0.045650415243048886,0.2680858774433493,0.21391265693031805
P0103,Essence Stay With Me Foundation 30Ml,beauty,ESSENCE,"nylon, plastic",China,0.35758765564965045,0.07315964336540055,0.4206861143068785,0.18983387509666344
P0463,Maybelline Lipstick,beauty,MAYBELLINE never,plastic,China,0.8360392089378536,0.2520657112496948,0.4380859429513412,0.7158481831465755
P0243,Sleek Makeup I-Divine Palette - Twisted Nights (Eye Shadow Palette),beauty,SLEEK MAKEUP base,"polyethylene, polyethylene terephthalate",China,0.5745445648958861,0.058148381350496464,0.4857681757425309,0.07693630747674698
P0253,Maybelline New York Color Sensational Matte Shine Lipstick,beauty,MAYBELLINE NEW YORK,"polybutene, polypropylene",Mexico,0.49537933553552216,0.07294461560264794,0.3922108843604318,0.9421369038674796
P0781,Sunday Riley Good Genes All-In-One Lactic Acid Treatment,beauty,SUNDAY RILEY,"plastic, silicone",United States,0.14670891261616661,0.04584550706534417,0.12151789894508498,0.516269266321329
P1294,Purple Tonal Lipstick,beauty,REVLON general,plastic,China,0.5283601977159098,0.09898632860133724,0.11375640078641813,0.7102780528118963
P0748,Maybelline New York - Lip Studio - Matte Liquid Lipstick 110,beauty,MAYBELLINE NEW YORK,"glass, plastic",China,0.05426189137612205,0.053243897153744925,0.12232584049457704,0.18156831110343472
P0428,H&M Pure Cotton Low Neck T-Shirt,fashion,H&M,polyester,China,0.4251938083565511,0.28570736883142717,0.28121597022296607,0.9623303930872753
P2006,Real Skin Liquid Foundation 24H Hydration Fit Me,beauty,L'OREAL PARIS,"silicone, synthetic",USA,0.6009705995386434,0.048654560293218116,0.8180021289508581,0.3685627090646425
P0285,Maybelline New York Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE sea,plastic,China,0.2162036210768141,0.04386594410779964,0.23558356783470574,0.6496886096216061
P0113,H&M T-Shirt,fashion,H&M,plastic,China,0.055413653973120085,0.2116037338227174,0.22108101963426754,0.13081582987951093
P1731,Pantene Pro-V Women'S Series Moisturising Shampoo,beauty,PANTENE usually,"plastic, synthetic polymers",China,0.4441105777851869,0.2936421180065417,0.23675438910752483,0.5137415415136143
P0988,"L'Oréal Paris Colorista Temporary Hair Color Kit, Red",beauty,L'ORÉAL PARIS heavy,other,India,0.8183306981078768,0.056886656823993464,0.1344374909100805,0.0
P0593,Miss Sanity Pink Velvet Lipstick,beauty,MAYBELLINE NEW YORK,plastic,China,0.6739860342674077,0.05936052492711154,0.1560307728146208,0.8148412331952405
P0770,Maybelline Baby Lips Moisturizing Lip Balm,beauty,MAYBELLINE,polypropylene,USA,0.2031304891004568,0.0,0.21900619311373698,0.6770275728929658
P0207,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE,plastic,India,0.3815554446898335,0.08481355517262276,0.27429993109477135,0.19758698842106473
P0301,Maybelline Fit Me Matte + Poreless Foundation,beauty,MAYBELLINE,pvc,China,0.692531788204843,0.04236800823699314,0.3949671875014269,0.33541845582733226
P0259,Covering Foundation,beauty,BOURJOIS benefit,synthetic,France,0.34128433280840265,0.09254893592068572,0.2731376311523836,0.2586227092302139
P1179,Maybelline Color Show 107 Cobalt Blue,beauty,MAYBELLINE,plastic,China,0.42631211121733786,0.06159005074539648,0.6461425290247439,0.36292119243391435
P0245,Original Beauty Blender,beauty,ORIGINAL BEAUTY BLENDER,nylon,China,0.4822785634592953,0.27175979161205255,0.6130145328301966,0.23457504764297737
P0095,Essence Lash Princess Mascara,beauty,ESSENCE detail,plastic,China,0.4920401689487356,0.07188271592722575,0.17499520744106778,0.6645172882591124
P0215,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE thought,"fabric, plastic",USA,0.3278956189377778,0.2876047698720892,0.4236505965662868,0.5885984313614421
P0459,Burt'S Bees Lip Shimmer Lipstick In Honey,beauty,BURT'S BEES,plastic,China,0.5433789682413418,0.03555363842505381,0.5034238900003036,0.2694424008214586
P0495,Maybelline New York Fit Me Blush 120 Candy Nectar,beauty,MAYBELLINE NEW YORK ability,"acrylic, plastic",India,0.6925642406078818,0.2589616595590416,0.17570683017011002,0.7812123345635305
P0889,Maybelline New York Color Sensational Lipstick Rose Red 105,beauty,MAYBELLINE NEW YORK,polypropylene,China,0.19094486004226172,0.08504912825580907,0.049189557354466555,0.315969794360179
P0194,Maybelline New York Color Show Lipstick,beauty,MAYBELLINE,"plastic, synthetic",Indonesia,0.18167371271965874,0.161255940897792,0.09288691311748021,0.22343071976532364
P0188,Pure Gold All Day Liquid Lipstick 0.4 Oz. By Maybelline,beauty,MAYBELLINE hotel,other,China,0.38888126477951385,0.035471491710376904,0.5082233514823452,0.5845915177915617
P2019,Benefit Porefessional Primer,beauty,BENEFIT,"cotton, plastic",China,0.17820073409253906,0.03127101190811674,0.2769762129954684,0.14059141151111926
P0071,Ella-1/2,beauty,MAYBELLINE,plastic,China,0.11361057759889456,0.25505859257865415,0.21145670672829364,0.37326555662876687
P0072,Maybelline New York - Color Sensational Vivid Matte Lipstick - Matte Nude,beauty,MAYBELLINE NEW YORK,plastic,China,0.33726514924465834,0.05768690080545543,0.4069006067443394,0.6248364438574945
P0549,Maybelline New York Super Stay Matte Ink Lipstick,beauty,MAYBELLINE,"plastic, synthetic",China,0.13523942531594324,4.851004394858943e-05,0.09398142692654049,0.31927578455684863
P1100,"Baby Wipes, 160Ct (Pack Of 2)",fashion,EQUATE,"cellulose, polyester",USA,0.34085815280628423,0.20961667817512314,0.3590225554811882,0.6903290342640338
P1540,Maybelline - Colossal Chaotic Mascara (Black),beauty,MAYBELLINE,"glass, plastic",China,0.6911422025861271,0.04442502837007388,0.6305492109739497,0.49182809858801557
P1344,Maybelline Lipstick,beauty,MAYBELLINE wind,plastic,China,0.2089051114109076,0.08100072853941323,0.09722470115964885,0.4808988837154967
P0608,Clinique Lash Power Mascara,beauty,CLINIQUE,"plastic, rubber",China,0.4504765260719154,0.06666600087421756,0.5322379003852862,0.21814664921412674
P0234,Maybelline Color Show Nail Lacquer,beauty,MAYBELLINE,"nylon, polyester",China,0.0,0.004192254910113581,0.12267227652781199,0.9168403040188811
P1207,Maybelline Superstay Matte Ink Liquid Lipstick In Real Red,beauty,MAYBELLINE,"plastic, polypropylene",India,0.8366189090592288,0.10272199083227894,0.7877747811160742,0.18789189625815764
P3079,"Maybelline New York Eyestudio Lasting Drama Waterproof Gel Pencil, Blackest Black",beauty,MAYBELLINE NEW YORK,"metal, plastic",USA,0.4624722069577616,0.13659987796279652,0.17582780962326605,0.30936083456214003
P1887,Cotton T-Shirt,fashion,H&M,cotton,China,0.17649941791996746,0.0,0.4911479885319032,0.04558278737794317
P0815,Skin Fit Concealer,beauty,L'OREAL PARIS month,plastic,China,0.18179089472798707,0.1941255141464609,0.2125793418249351,0.07072491164336811
P0087,Maybelline New York Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE NEW YORK,"ethyl acetate, natural rubber",USA,0.49858151736847406,0.02949504194383073,0.2719628561132619,0.13213782392990434
P1520,Maybelline New York - Superstay Ink Crayon Lipstick - 120 Pink Dynamite,beauty,MAYBELLINE,plastic,China,0.2318970866239396,0.12298891610672757,0.2509756298489589,0.12256041302732427
P5207,Maybelline New York Fit Me! Matte + Poreless Liquid Foundation,beauty,MAYBELLINE NEW YORK,"plastic, polypropylene",Mexico,0.5729494973646306,0.27135839881245877,0.40890685287676576,0.24923385320143737
P0348,Perfectly Matte Liquid Lipstick - Nude Pink,beauty,MAYBELLINE,"cyclohexasiloxane, polypropylene",China,0.4408986772618147,0.049915872483961496,0.16757340194355722,0.22820858892193177
P0377,Maybelline Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,"polyethylene, polypropylene",China,0.4911515451863072,0.19681552489535145,0.20542990370707934,0.11067860242684577
P0163,Talking Beauty Body Lotion 500Ml,fashion,AMERICAN EAGLE,"acrylic, polyester",China,0.26900260232191886,0.18098629374384861,0.2298398441912072,0.3744949732295032
P0045,Maybelline Color Show Nail Polish,beauty,MAYBELLINE,"n-butyl acetate, plastic",China,0.3690227829438554,0.05375387858449847,0.39140367166282963,0.3193082282950006
P0223,Bourjois Rouge Edition Velvet Lipstick,beauty,BOURJOIS,plastic,Made in France,0.387168028170764,0.06107847628602639,0.3548185638030439,0.7224222622802811
P0136,H&M T-Shirt,fashion,H&M trip,cotton,China,0.7329648297672291,0.037228236138117855,0.2042779811801319,0.4834885563980401
P5002,Maybelline Lipstick,beauty,MAYBELLINE,"nylon, plastic",China,0.21587410236886662,0.07590776883520307,0.4218215042457963,0.0
P0988,"L'Oréal Paris Colorista Temporary Hair Color Kit, Red",beauty,L'ORÉAL PARIS,other,India,0.850212897119298,0.045303362325424965,0.07821881431708268,0.0365656364407555
P0815,Skin Fit Concealer,beauty,L'OREAL PARIS,plastic,China,0.1941847018415649,0.16676748553848583,0.19639596726314673,0.11382854132988172
P0164,Maybelline Super Stay 24 Hour Lipstick-Mahogany,beauty,MAYBELLINE,"pigments, plastic",China,0.24953248118845647,0.01461137220296927,0.17280594497544688,0.20476115174281956
P0128,Maybelline Dream Pure Bb,fashion,MAYBELLINE,plastic,China,0.11166826178468651,0.06395590899172854,0.2013753290389179,0.9907526980745381
P0682,Burts Bees Lipstick,beauty,BURT'S BEES,"castor oil, organic cotton",China,0.5344732132809156,0.09307311578043682,0.42259612283958603,0.6007911456120846
P1631,Vichy Capital Soleil Dry Touch Sun Face Cream Spf50+ 100Ml,beauty,VICHY,other,France,0.1968186051396034,0.17646231734322063,0.3356268673757111,0.6293241538459076
P0254,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE,plastic,China,0.774882012698379,0.12356007697676151,0.5320024106923639,0.6590084826934441
P0004,Maybelline New York Big Shot Volume Express Mascara,fashion,MAYBELLINE,plastic,China,0.8290381255602524,0.034697403016320794,0.22675016415194976,0.49362368635879245
P8127,Cool Wave Matte Lipstick,beauty,MAYBELLINE,plastic,USA,0.1566497454659093,0.050279843106439806,0.4018270099823853,0.4566514343269857
P0002,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE,plastic,China,0.44468690003524863,0.02285142828037402,0.35030339416867134,0.7435794996711534
P0107,"Maybelline New York, Volum' Express The Falsies Washable Mascara",beauty,MAYBELLINE sister,"glass, plastic",United States,0.32704044925497094,0.2952541860567777,0.30761337886320345,0.7906773353399993
P0815,Skin Fit Concealer,beauty,L'OREAL PARIS,plastic,China,0.12484112021546823,0.2208251615246291,0.2187559735997538,0.1230781079256343
P6420,Maybelline Stay On Matte And Poreless Liquid Lipstick,beauty,MAYBELLINE,plastic,United States,0.1089780381904924,0.3983093384591832,0.7182772550712532,0.2649071622149233
P0170,Maybelline New York Bold Matte Liquid Lipstick,beauty,MAYBELLINE NEW YORK,plastic,China,0.4700205334799788,0.32204122462921086,0.13075358625154332,0.4449056726862741
P0021,"Maybelline New York Color Sensational The Loaded Bolds Lipstick, 105 Love Is Blind, 0.14 Oz",fashion,MAYBELLINE NEW YORK,"cotton, polyester",China,0.3219639928459666,0.04868927620350651,0.09122526903090164,0.40803936823968456
P2715,Kiss Me Heroine Make Mascara,beauty,KISS ME HEROINE,plastic,China,0.386941697832711,0.06691576568817974,0.5216207049699289,0.32384716718123013
P0236,Maybelline 24 Hours Colour Fresh Lipstick,beauty,MAYBELLINE NEW YORK,"metal, organic",China,0.3670708010930199,0.05810974832227312,0.3816453043460819,1.0498188883516788
P0234,Maybelline Color Show Nail Lacquer,beauty,MAYBELLINE,"nylon, polyester",China,0.0,0.048669019871282804,0.10206274700339643,0.9967996277783239
P0355,Maybelline Concealer,beauty,MAYBELLINE,plastic,China,0.20932230993290107,0.2751017785209988,0.3107891167509075,0.31356436111460223
P0829,Baby Oil,beauty,VASELINE,vaseline,India,0.7056585670658703,0.009146254218066856,0.07749892000190599,0.5990577460029521
P1200,Maybelline New York - Superstay Ink Crayon 1030 Matte,beauty,MAYBELLINE,"pet, plastic",China,0.2965208592106007,0.05998296160501257,0.25773482292793604,0.2600459707286692
P0988,"L'Oréal Paris Colorista Temporary Hair Color Kit, Red",beauty,L'ORÉAL PARIS,other,India,0.8396109581339869,0.06754196418971374,0.08684280637639281,0.05362756320090427
P2004,Charming Color Changer Lipstick,beauty,MAYBELLINE material,plastic,China,0.12540222996642403,0.06298288237108139,0.1914001730833833,0.6139081512145905
P0479,Maybelline New York Superstay Matte Ink Liquid Lipstick In 132 Touch Of Spice,beauty,MAYBELLINE NEW YORK,polypropylene,China,0.14595321579103165,0.01083778387313109,0.10442746608550922,0.42368394985478536
P1643,Maybelline New York Color Sensational The Loaded Bolds Lipstick,beauty,MAYBELLINE partner,"plastic, polypropylene",Philippines,0.15985253614858494,0.0047479270672118315,0.0726027190132337,0.16849618436829797
P0588,Maybelline Matte Lipstick,fashion,MAYBELLINE,plastic,China,0.48228277066335584,0.18772840175098768,0.23356287793827546,0.98991670117406
P0413,Maybelline New York Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,"plastic, polybutylene terephthalate",China,0.013817233844229872,0.2813161394820869,0.2319514349366575,0.5721549510206594
P0567,Maybelline New York Matte Lipstick,beauty,MAYBELLINE NEW YORK,"plastic, synthetic fiber",China,0.28232472648044027,0.3757292176874468,0.5101112462211469,0.919418215318663
P2006,Real Skin Liquid Foundation 24H Hydration Fit Me,beauty,L'OREAL PARIS,"silicone, synthetic",USA,0.5586345906861875,0.057721823837126554,0.8497382100084888,0.31532185014733294
P0732,Maybelline New York - Creamy Matte Lipstick,beauty,MAYBELLINE,polypropylene,China,0.4275646987916008,0.24537891438756004,0.1924235049662796,0.6882365718719352
P0157,H&M Conscious Cotton T-Shirt,fashion,H&M,"cotton, elastane",China,0.46935519364122036,0.33304428909425804,0.35550822569295,0.3496727660416326
